date,Year_x,State,influenza,Haemophilus influenzae,flu,parainfluenza,H1N1,H7N9,H5N1,H3N2,grippe,gripe,adenovirus,rhinovirus,respiratory syncytial virus,metapneumovirus,Bordetella pertussis,Mycoplasma pneumoniae,pneumonia,bronchitis,H9N2,sinusitis,upper respiratory tract infection,Tamiflu,,,,
1/7/2018,2018,VIC,13,0,10,0,12,0,0,0,0,55,0,0,0,0,0,0,24,40,0,65,0,60,29/6/2018,50,2018,6479695
8/7/2018,2018,VIC,11,0,11,0,0,0,0,0,0,53,0,0,0,36,30,0,24,54,0,59,0,0,6/7/2018,104,2018,6479695
15/7/2018,2018,VIC,13,0,11,0,0,0,0,0,0,29,73,0,84,41,0,0,18,45,0,74,20,0,13/7/2018,89,2018,6479695
22/7/2018,2018,VIC,13,28,10,0,0,0,0,0,0,19,21,0,0,0,0,0,22,54,0,54,0,24,20/7/2018,99,2018,6479695
29/7/2018,2018,VIC,10,0,11,0,0,0,39,0,0,12,0,24,0,0,36,0,29,36,0,57,0,0,27/7/2018,147,2018,6479695
5/8/2018,2018,VIC,4,21,7,38,0,0,0,35,21,60,35,0,42,24,0,0,24,28,0,63,0,37,3/8/2018,137,2018,6479695
12/8/2018,2018,VIC,15,32,7,23,0,0,0,0,0,0,31,20,25,0,51,0,20,34,33,20,0,14,10/8/2018,158,2018,6479695
19/8/2018,2018,VIC,15,20,8,0,0,26,0,0,0,0,0,0,0,0,0,61,21,38,21,15,17,29,17/8/2018,232,2018,6479695
26/8/2018,2018,VIC,19,0,8,0,0,0,100,0,0,0,0,7,0,41,0,28,23,42,0,42,0,0,24/8/2018,295,2018,6479695
2/9/2018,2018,VIC,24,0,8,0,0,0,0,61,0,29,0,0,0,0,35,0,25,57,0,46,0,0,31/8/2018,361,2018,6479695
9/9/2018,2018,VIC,16,0,8,34,0,0,11,0,0,33,0,18,0,0,0,0,26,49,0,74,0,27,7/9/2018,534,2018,6479695
16/9/2018,2018,VIC,16,87,8,47,0,0,25,41,81,43,0,0,0,0,39,0,29,31,0,33,0,0,14/9/2018,556,2018,6479695
23/9/2018,2018,VIC,12,0,8,25,0,0,0,0,0,60,0,0,0,0,0,0,23,31,0,66,0,0,21/9/2018,647,2018,6479695
30/9/2018,2018,VIC,19,0,6,48,0,0,0,0,0,15,29,0,0,0,0,29,27,31,0,48,0,0,28/9/2018,585,2018,6479695
7/10/2018,2018,VIC,15,24,6,0,9,0,0,0,0,27,24,0,0,60,35,0,26,47,0,47,0,0,5/10/2018,772,2018,6479695
14/10/2018,2018,VIC,16,17,6,0,0,0,0,0,0,32,0,0,23,0,0,0,21,28,0,68,0,0,12/10/2018,532,2018,6479695
21/10/2018,2018,VIC,14,0,5,0,0,22,24,0,0,41,20,0,0,0,39,0,22,45,86,48,16,41,19/10/2018,434,2018,6479695
28/10/2018,2018,VIC,12,0,6,0,7,64,0,0,43,0,21,18,0,39,21,0,19,37,0,47,19,16,26/10/2018,324,2018,6479695
4/11/2018,2018,VIC,10,0,5,0,0,0,0,0,0,19,0,11,0,0,0,0,21,38,49,43,15,0,2/11/2018,378,2018,6479695
11/11/2018,2018,VIC,10,0,5,0,0,100,0,0,0,20,74,7,0,0,21,0,29,34,32,49,0,0,9/11/2018,325,2018,6479695
18/11/2018,2018,VIC,13,0,5,0,0,0,33,0,0,38,20,0,0,0,0,0,15,41,38,25,0,0,16/11/2018,355,2018,6479695
25/11/2018,2018,VIC,11,43,6,40,11,0,0,0,0,27,26,0,0,0,0,0,17,31,0,44,53,37,23/11/2018,373,2018,6479695
2/12/2018,2018,VIC,11,0,5,51,0,0,0,0,0,23,45,0,0,64,0,0,14,36,0,29,0,25,30/11/2018,404,2018,6479695
9/12/2018,2018,VIC,8,0,4,0,0,25,0,0,0,12,21,0,0,0,0,41,11,42,0,35,0,27,7/12/2018,414,2018,6479695
16/12/2018,2018,VIC,9,0,3,0,0,45,0,0,31,13,30,0,0,0,0,0,14,22,0,46,0,0,14/12/2018,370,2018,6479695
23/12/2018,2018,VIC,4,0,5,0,0,0,0,22,0,15,25,8,0,0,0,70,19,28,0,61,0,0,21/12/2018,267,2018,6479695
30/12/2018,2018,VIC,10,0,5,0,0,0,0,0,0,24,0,0,0,75,27,0,16,42,0,21,21,47,28/12/2018,253,2018,6479695
6/1/2019,2019,VIC,8,0,5,0,9,0,0,0,44,39,27,0,41,0,0,83,18,29,0,24,0,0,4/1/2019,270,2019,6590050
13/1/2019,2019,VIC,9,48,4,0,0,37,17,0,26,25,0,0,27,0,0,0,16,10,0,0,0,0,11/1/2019,322,2019,6590050
20/1/2019,2019,VIC,16,0,4,0,0,0,0,39,0,0,0,18,0,0,0,0,18,23,0,52,0,0,18/1/2019,330,2019,6590050
27/1/2019,2019,VIC,15,21,5,0,9,0,0,0,0,92,17,31,0,0,0,0,16,21,0,21,29,28,25/1/2019,341,2019,6590050
3/2/2019,2019,VIC,8,0,4,0,17,56,0,0,0,44,0,15,0,0,0,52,11,18,0,23,0,0,1/2/2019,283,2019,6590050
10/2/2019,2019,VIC,13,0,5,0,10,0,0,0,0,46,0,11,0,0,0,0,23,42,0,52,45,0,8/2/2019,271,2019,6590050
17/2/2019,2019,VIC,10,0,6,0,0,0,0,0,51,17,0,10,0,45,0,0,16,27,0,30,0,0,15/2/2019,265,2019,6590050
24/2/2019,2019,VIC,13,0,7,33,0,0,0,0,0,38,0,0,0,0,0,53,15,32,28,45,43,0,22/2/2019,338,2019,6590050
3/3/2019,2019,VIC,9,29,7,0,0,0,23,33,0,0,0,0,0,0,0,0,16,27,0,32,0,30,1/3/2019,415,2019,6590050
10/3/2019,2019,VIC,22,0,10,0,0,0,0,0,0,48,37,11,31,0,0,0,16,31,0,36,0,0,8/3/2019,354,2019,6590050
17/3/2019,2019,VIC,16,0,9,0,10,0,0,0,0,25,0,18,47,41,0,0,23,31,0,35,0,15,15/3/2019,450,2019,6590050
24/3/2019,2019,VIC,28,20,14,0,0,0,0,0,0,42,0,0,0,0,0,0,21,33,0,77,0,19,22/3/2019,564,2019,6590050
31/3/2019,2019,VIC,29,0,16,54,0,0,0,25,21,19,0,13,0,0,47,0,25,42,0,43,0,29,29/3/2019,630,2019,6590050
7/4/2019,2019,VIC,34,0,22,0,0,0,16,0,50,33,0,22,0,0,0,0,26,29,0,27,17,26,5/4/2019,914,2019,6590050
14/4/2019,2019,VIC,22,0,21,0,0,27,0,44,0,16,18,0,67,0,0,0,27,33,0,86,0,17,12/4/2019,1023,2019,6590050
21/4/2019,2019,VIC,26,58,18,0,0,0,0,0,0,61,0,7,0,0,0,48,19,37,0,53,0,31,19/4/2019,1034,2019,6590050
28/4/2019,2019,VIC,37,0,25,0,7,0,0,0,52,26,20,0,31,0,0,0,22,44,0,41,37,13,26/4/2019,835,2019,6590050
5/5/2019,2019,VIC,43,0,30,0,0,0,19,0,0,15,25,7,0,0,0,0,20,38,0,38,0,18,3/5/2019,1079,2019,6590050
12/5/2019,2019,VIC,41,0,37,0,12,0,0,0,0,32,35,14,0,0,61,0,26,45,0,53,0,38,10/5/2019,1248,2019,6590050
19/5/2019,2019,VIC,62,33,55,0,17,0,0,0,0,0,0,11,0,41,0,0,29,49,0,40,0,28,17/5/2019,1743,2019,6590050
26/5/2019,2019,VIC,68,0,41,0,0,0,0,0,20,0,39,0,0,0,18,0,33,36,26,35,0,38,24/5/2019,2195,2019,6590050
2/6/2019,2019,VIC,56,20,28,0,0,21,0,0,0,49,19,0,0,0,0,54,30,39,0,26,0,39,31/5/2019,2389,2019,6590050
9/6/2019,2019,VIC,46,47,23,34,0,0,15,0,0,0,0,0,0,0,0,80,26,60,0,0,0,93,7/6/2019,2768,2019,6590050
16/6/2019,2019,VIC,64,0,24,30,8,0,0,0,18,0,31,0,23,49,0,0,35,38,0,71,0,36,14/6/2019,2732,2019,6590050
23/6/2019,2019,VIC,74,0,23,0,11,0,0,0,29,0,23,25,0,0,0,0,27,46,21,55,18,28,21/6/2019,2723,2019,6590050
30/6/2019,2019,VIC,79,39,24,47,0,0,0,0,0,49,19,0,0,39,0,59,38,76,0,58,62,49,28/6/2019,3378,2019,6590050
7/7/2019,2019,VIC,60,0,28,0,0,0,0,0,0,0,20,0,0,0,25,0,26,49,0,64,37,100,5/7/2019,3979,2019,6590050
14/7/2019,2019,VIC,51,18,16,36,0,0,0,18,26,36,0,15,0,0,0,0,25,71,0,58,0,83,12/7/2019,3698,2019,6590050
21/7/2019,2019,VIC,51,0,15,0,0,0,0,0,29,57,26,9,0,44,0,29,35,59,0,0,0,71,19/7/2019,3012,2019,6590050
28/7/2019,2019,VIC,52,48,14,53,0,31,0,0,0,0,0,15,0,0,0,41,34,67,0,52,0,40,26/7/2019,2650,2019,6590050
4/8/2019,2019,VIC,69,21,15,0,12,29,0,0,27,0,0,12,0,0,0,0,33,53,40,16,0,38,2/8/2019,2654,2019,6590050
11/8/2019,2019,VIC,47,0,12,0,25,0,0,0,37,40,0,15,0,0,0,78,31,51,0,46,0,72,9/8/2019,2526,2019,6590050
18/8/2019,2019,VIC,44,35,12,22,7,0,36,0,26,27,0,0,0,22,0,0,30,52,0,25,0,49,16/8/2019,2865,2019,6590050
25/8/2019,2019,VIC,50,0,12,0,0,26,0,0,0,0,0,7,0,0,0,36,33,58,0,79,0,0,23/8/2019,2766,2019,6590050
1/9/2019,2019,VIC,50,0,13,0,10,0,0,0,0,39,0,0,0,0,29,0,32,35,0,71,19,56,30/8/2019,2761,2019,6590050
8/9/2019,2019,VIC,43,19,11,19,13,0,0,31,0,28,84,0,0,0,0,0,29,60,20,54,0,58,6/9/2019,2871,2019,6590050
15/9/2019,2019,VIC,43,0,10,0,0,0,0,0,27,31,0,11,0,32,0,0,34,45,0,53,0,43,13/9/2019,2254,2019,6590050
22/9/2019,2019,VIC,29,0,8,0,0,0,0,29,0,0,0,0,0,0,0,0,28,65,0,60,0,28,20/9/2019,1903,2019,6590050
29/9/2019,2019,VIC,24,24,9,0,0,29,0,32,0,36,63,16,0,0,0,37,34,46,0,39,0,0,27/9/2019,1258,2019,6590050
6/10/2019,2019,VIC,16,34,8,0,0,0,0,0,0,28,0,0,0,0,0,0,25,36,0,100,31,25,4/10/2019,1116,2019,6590050
13/10/2019,2019,VIC,26,0,7,0,8,0,0,0,0,16,0,0,0,70,0,0,24,53,0,41,0,0,11/10/2019,792,2019,6590050
20/10/2019,2019,VIC,11,0,6,0,24,0,0,0,0,40,21,11,0,0,0,0,24,35,31,51,0,21,18/10/2019,546,2019,6590050
27/10/2019,2019,VIC,13,0,7,0,12,0,0,29,0,32,28,0,0,73,34,0,20,42,0,64,0,34,25/10/2019,486,2019,6590050
3/11/2019,2019,VIC,10,17,5,0,0,0,0,0,0,18,0,0,42,0,0,0,23,48,0,47,0,39,1/11/2019,343,2019,6590050
10/11/2019,2019,VIC,12,46,7,0,14,0,0,0,0,20,26,0,0,31,0,36,28,35,0,28,0,0,8/11/2019,238,2019,6590050
17/11/2019,2019,VIC,13,26,5,0,9,0,0,0,34,0,0,9,0,22,0,0,22,29,19,29,0,0,15/11/2019,250,2019,6590050
24/11/2019,2019,VIC,12,0,5,0,0,0,0,28,0,18,0,0,0,0,50,0,26,24,0,53,0,0,22/11/2019,206,2019,6590050
1/12/2019,2019,VIC,7,0,6,55,0,0,0,0,0,36,0,0,0,0,0,26,19,14,0,40,0,0,29/11/2019,196,2019,6590050
8/12/2019,2019,VIC,15,0,4,0,0,0,14,0,0,22,0,0,0,56,0,0,22,37,0,20,0,0,6/12/2019,283,2019,6590050
15/12/2019,2019,VIC,8,0,4,0,8,0,0,0,0,0,0,0,37,22,0,0,29,34,0,43,0,43,13/12/2019,309,2019,6590050
22/12/2019,2019,VIC,5,53,6,0,0,0,0,22,0,0,0,0,0,0,0,0,21,26,0,84,0,0,20/12/2019,335,2019,6590050
29/12/2019,2019,VIC,15,0,6,0,0,0,0,28,0,23,0,0,0,0,0,0,19,39,26,32,0,0,27/12/2019,320,2019,6590050
5/1/2020,2020,VIC,16,0,5,0,0,0,0,0,0,29,0,0,0,0,0,100,21,35,0,26,0,14,3/1/2020,276,2020,6567195
12/1/2020,2020,VIC,16,0,4,0,0,0,0,0,0,22,20,16,0,61,0,0,15,27,51,11,0,30,10/1/2020,401,2020,6567195
19/1/2020,2020,VIC,20,27,11,0,29,0,13,0,0,0,0,0,0,0,0,80,38,20,0,9,0,38,17/1/2020,338,2020,6567195
26/1/2020,2020,VIC,44,0,22,0,72,41,12,0,0,0,0,12,0,0,0,0,38,32,0,54,0,70,24/1/2020,365,2020,6567195
2/2/2020,2020,VIC,40,0,20,0,85,0,48,0,37,48,0,16,0,0,23,0,26,33,0,39,19,32,31/1/2020,440,2020,6567195
9/2/2020,2020,VIC,37,0,13,25,47,45,0,0,0,26,0,8,0,0,0,0,25,31,0,21,0,15,7/2/2020,370,2020,6567195
16/2/2020,2020,VIC,23,0,11,0,0,0,0,0,0,27,0,0,0,29,0,0,58,31,0,41,0,0,14/2/2020,335,2020,6567195
23/2/2020,2020,VIC,57,19,26,0,39,0,0,0,29,33,0,21,0,0,0,59,35,34,0,50,43,13,21/2/2020,323,2020,6567195
1/3/2020,2020,VIC,69,29,45,32,64,26,43,0,0,28,0,35,0,0,60,0,51,28,0,28,0,16,28/2/2020,397,2020,6567195
8/3/2020,2020,VIC,100,0,67,27,100,0,20,0,33,19,0,33,0,0,0,0,89,47,0,33,0,55,6/3/2020,396,2020,6567195
15/3/2020,2020,VIC,100,28,91,0,96,0,43,0,0,75,24,47,0,0,0,0,100,79,0,49,25,49,13/3/2020,526,2020,6567195
22/3/2020,2020,VIC,98,0,72,18,85,0,14,0,29,21,0,27,0,21,0,37,82,38,0,22,0,0,20/3/2020,179,2020,6567195
29/3/2020,2020,VIC,88,0,100,22,63,0,0,0,0,44,20,0,0,16,0,0,51,36,0,32,0,40,27/3/2020,63,2020,6567195
5/4/2020,2020,VIC,60,35,72,34,39,0,0,20,27,12,0,8,0,0,0,0,46,23,0,57,0,0,3/4/2020,21,2020,6567195
12/4/2020,2020,VIC,39,0,51,0,25,0,14,0,0,36,32,0,22,0,0,0,38,29,0,30,0,49,10/4/2020,18,2020,6567195
19/4/2020,2020,VIC,36,15,43,0,33,0,16,0,0,23,24,0,0,0,0,40,27,16,23,26,0,0,17/4/2020,12,2020,6567195
26/4/2020,2020,VIC,37,0,40,0,27,0,0,0,0,23,0,0,30,0,0,0,25,33,17,35,0,0,24/4/2020,28,2020,6567195
3/5/2020,2020,VIC,29,0,33,0,17,0,0,0,25,18,0,0,0,0,0,25,21,21,22,35,15,0,1/5/2020,13,2020,6567195
10/5/2020,2020,VIC,34,0,30,0,0,0,8,0,32,0,0,12,0,0,0,77,22,12,0,47,0,0,8/5/2020,14,2020,6567195
17/5/2020,2020,VIC,25,31,24,0,7,0,0,17,0,57,0,0,0,0,0,27,18,20,0,25,0,0,15/5/2020,10,2020,6567195
24/5/2020,2020,VIC,17,57,22,0,26,0,0,25,0,44,0,40,0,32,0,36,19,0,23,27,0,0,22/5/2020,16,2020,6567195
31/5/2020,2020,VIC,17,0,16,0,8,17,49,17,0,59,23,17,0,0,0,0,16,14,22,49,0,14,29/5/2020,12,2020,6567195
7/6/2020,2020,VIC,9,0,13,0,0,0,0,0,22,46,22,7,25,0,40,0,18,14,0,38,0,36,5/6/2020,12,2020,6567195
14/6/2020,2020,VIC,14,0,12,47,0,0,21,64,0,24,0,26,0,42,0,0,16,11,0,41,0,0,12/6/2020,5,2020,6567195
21/6/2020,2020,VIC,18,0,15,0,0,0,16,24,0,43,0,34,25,18,0,0,21,10,31,52,45,0,19/6/2020,21,2020,6567195
28/6/2020,2020,VIC,32,0,23,0,18,0,18,24,0,0,0,52,30,0,0,0,16,28,28,38,47,53,26/6/2020,29,2020,6567195
5/7/2020,2020,VIC,26,24,21,0,7,0,0,0,16,28,17,66,0,0,0,0,20,0,21,25,0,81,3/7/2020,20,2020,6567195
12/7/2020,2020,VIC,30,0,23,0,0,0,0,0,0,20,0,23,46,0,17,58,20,23,51,48,0,0,10/7/2020,16,2020,6567195
19/7/2020,2020,VIC,36,0,21,0,0,0,25,32,0,35,35,31,69,25,0,0,20,18,0,41,0,0,17/7/2020,24,2020,6567195
26/7/2020,2020,VIC,31,0,22,0,0,26,17,19,37,40,0,7,0,0,0,68,21,20,0,32,29,0,24/7/2020,12,2020,6567195
2/8/2020,2020,VIC,42,0,25,32,17,0,0,0,0,35,0,13,0,0,0,25,22,4,0,31,15,15,31/7/2020,8,2020,6567195
9/8/2020,2020,VIC,36,0,19,25,24,0,18,0,0,44,0,22,0,0,0,0,17,14,0,44,0,0,7/8/2020,13,2020,6567195
16/8/2020,2020,VIC,36,0,18,26,8,0,0,0,0,40,18,9,0,0,0,0,15,18,0,62,0,27,14/8/2020,14,2020,6567195
23/8/2020,2020,VIC,29,0,13,0,0,0,16,0,0,30,0,14,0,0,0,28,16,15,0,35,0,26,21/8/2020,4,2020,6567195
30/8/2020,2020,VIC,24,0,12,0,0,0,0,0,0,32,29,0,0,0,0,0,14,13,0,32,50,0,28/8/2020,2,2020,6567195
6/9/2020,2020,VIC,30,0,13,35,11,0,0,0,0,21,13,14,0,0,21,0,14,8,0,18,0,0,,,,
13/9/2020,2020,VIC,8,21,10,33,0,0,0,0,30,28,36,0,34,0,60,0,16,19,28,45,0,0,11/9/2020,3,2020,6567195
20/9/2020,2020,VIC,16,0,11,21,0,0,0,0,0,28,41,0,0,0,0,0,11,17,29,19,0,0,18/9/2020,1,2020,6567195
27/9/2020,2020,VIC,17,0,9,0,8,0,0,0,0,14,0,0,0,74,0,0,11,16,0,31,36,25,25/9/2020,1,2020,6567195
4/10/2020,2020,VIC,17,30,8,0,0,0,13,0,22,38,0,7,24,0,0,0,14,25,0,30,25,0,,,,
11/10/2020,2020,VIC,13,0,8,0,20,0,0,0,0,42,0,0,0,0,0,0,14,10,29,30,0,20,9/10/2020,2,2020,6567195
18/10/2020,2020,VIC,15,0,9,39,0,0,0,0,0,72,0,0,24,0,30,0,9,16,0,23,0,0,16/10/2020,2,2020,6567195
25/10/2020,2020,VIC,10,0,8,0,8,26,33,0,22,0,0,12,0,0,0,0,15,18,0,23,0,0,23/10/2020,2,2020,6567195
1/11/2020,2020,VIC,8,0,6,0,0,0,0,18,0,0,15,0,0,0,44,0,13,9,41,38,0,0,30/10/2020,2,2020,6567195
8/11/2020,2020,VIC,4,0,6,0,0,0,0,0,20,0,22,0,0,0,0,0,12,19,0,10,0,0,,,,
15/11/2020,2020,VIC,12,0,7,0,13,29,24,0,0,31,0,0,0,0,55,0,11,24,0,28,0,0,13/11/2020,2,2020,6567195
22/11/2020,2020,VIC,0,0,6,0,8,0,12,0,0,48,0,17,0,0,0,0,7,19,0,40,0,36,20/11/2020,2,2020,6567195
29/11/2020,2020,VIC,10,0,7,30,0,44,0,0,0,15,0,13,0,0,0,0,11,10,0,21,0,0,27/11/2020,6,2020,6567195
6/12/2020,2020,VIC,7,0,7,0,0,0,0,36,0,47,45,0,37,0,0,0,15,25,36,0,0,0,4/12/2020,5,2020,6567195
13/12/2020,2020,VIC,5,0,6,0,0,0,0,0,0,23,0,13,0,0,0,37,17,16,0,22,0,0,11/12/2020,6,2020,6567195
20/12/2020,2020,VIC,4,0,6,0,18,0,0,24,0,47,100,15,100,0,0,0,11,16,0,62,0,0,18/12/2020,1,2020,6567195
27/12/2020,2020,VIC,9,41,10,0,0,0,0,25,0,38,37,18,0,0,0,40,13,22,0,29,20,0,25/12/2020,5,2020,6567195
3/1/2021,2021,VIC,10,0,9,0,0,0,0,18,0,33,28,12,0,0,0,0,15,26,0,45,0,0,1/1/2021,3,2021,6566560
10/1/2021,2021,VIC,14,0,8,0,0,0,0,0,0,42,0,12,70,0,31,0,13,18,0,21,42,47,8/1/2021,2,2021,6566560
17/1/2021,2021,VIC,8,0,6,0,0,0,11,0,0,18,0,22,0,0,0,0,12,18,0,28,25,0,15/1/2021,4,2021,6566560
24/1/2021,2021,VIC,6,0,6,37,35,21,0,0,52,42,38,7,0,0,0,35,14,15,0,36,0,0,22/1/2021,6,2021,6566560
31/1/2021,2021,VIC,15,33,6,0,9,0,19,0,0,28,0,11,0,0,0,0,11,11,0,0,0,0,29/1/2021,1,2021,6566560
7/2/2021,2021,VIC,10,0,7,68,16,0,0,0,0,33,27,0,97,52,0,0,19,30,36,30,0,0,5/2/2021,3,2021,6566560
14/2/2021,2021,VIC,7,21,7,0,0,35,0,24,0,35,0,0,0,0,0,0,12,36,0,41,26,0,12/2/2021,4,2021,6566560
21/2/2021,2021,VIC,15,0,11,0,15,0,0,38,33,51,0,0,29,0,25,0,12,25,0,19,0,0,19/2/2021,4,2021,6566560
28/2/2021,2021,VIC,0,35,8,0,0,0,0,0,0,28,75,0,0,0,0,0,18,20,0,68,0,36,26/2/2021,4,2021,6566560
7/3/2021,2021,VIC,0,0,11,49,12,0,0,0,0,35,37,22,0,0,0,0,10,43,50,28,0,0,5/3/2021,3,2021,6566560
14/3/2021,2021,VIC,9,34,16,0,0,0,19,0,0,15,28,100,94,40,0,0,31,60,0,44,0,0,12/3/2021,5,2021,6566560
21/3/2021,2021,VIC,12,0,18,0,0,0,0,0,0,54,0,66,78,0,0,0,28,54,0,49,0,0,,,,
28/3/2021,2021,VIC,14,39,16,0,12,32,0,0,24,40,0,44,35,27,0,34,25,67,0,53,0,0,26/3/2021,3,2021,6566560
4/4/2021,2021,VIC,9,0,19,0,0,0,0,0,55,48,0,35,0,54,0,0,18,36,0,29,0,0,2/4/2021,5,2021,6566560
11/4/2021,2021,VIC,17,0,23,0,0,0,0,20,0,34,61,0,0,0,0,46,24,50,0,31,0,30,9/4/2021,6,2021,6566560
18/4/2021,2021,VIC,15,42,25,0,0,0,0,0,0,26,0,24,28,0,22,0,35,28,0,49,0,14,16/4/2021,1,2021,6566560
25/4/2021,2021,VIC,16,0,24,0,0,32,0,0,18,26,0,35,0,0,0,0,27,43,0,16,31,0,23/4/2021,2,2021,6566560
2/5/2021,2021,VIC,18,0,25,0,0,0,0,0,0,33,42,10,0,0,0,0,21,34,0,52,58,27,30/4/2021,2,2021,6566560
9/5/2021,2021,VIC,11,0,21,0,0,0,0,0,0,45,0,29,0,61,27,0,24,56,0,56,0,0,7/5/2021,1,2021,6566560
16/5/2021,2021,VIC,10,0,23,49,11,24,0,0,0,77,100,0,0,0,0,0,20,52,0,50,0,0,,,,
23/5/2021,2021,VIC,14,0,24,41,0,20,0,0,0,71,78,30,22,0,0,0,19,39,100,33,60,0,,,,
30/5/2021,2021,VIC,14,0,24,0,0,0,0,0,0,46,67,18,0,0,0,0,23,43,44,44,50,0,28/5/2021,1,2021,6566560
6/6/2021,2021,VIC,15,0,13,0,0,0,0,0,0,26,47,19,0,0,30,0,18,34,0,42,0,28,4/6/2021,1,2021,6566560
13/6/2021,2021,VIC,6,0,11,0,14,0,0,0,0,20,43,14,0,0,0,27,28,25,27,32,0,0,11/6/2021,3,2021,6566560
20/6/2021,2021,VIC,14,0,11,0,0,0,0,0,0,52,0,10,0,0,0,0,19,27,19,43,17,15,18/6/2021,1,2021,6566560
27/6/2021,2021,VIC,11,0,13,0,0,0,29,0,42,16,36,26,0,0,0,0,16,29,38,20,0,0,25/6/2021,1,2021,6566560
4/7/2021,2021,VIC,24,0,12,0,0,0,0,37,0,71,21,20,0,0,0,0,24,43,22,44,0,0,2/7/2021,2,2021,6566560
11/7/2021,2021,VIC,16,0,13,0,17,0,0,0,0,0,53,15,0,55,0,0,17,33,0,36,0,28,9/7/2021,2,2021,6566560
18/7/2021,2021,VIC,27,19,14,100,11,56,0,0,22,41,58,29,0,0,0,0,25,26,0,53,0,13,16/7/2021,2,2021,6566560
25/7/2021,2021,VIC,24,0,12,40,0,0,0,0,16,0,32,0,0,0,0,0,21,34,0,48,26,29,,,,
1/8/2021,2021,VIC,9,0,15,60,7,0,0,0,34,23,29,13,0,0,0,0,18,22,19,22,0,27,,,,
8/8/2021,2021,VIC,25,0,15,51,0,0,12,0,0,36,29,24,26,0,0,0,23,26,0,21,63,14,6/8/2021,2,2021,6566560
15/8/2021,2021,VIC,30,20,17,45,9,0,0,36,28,37,32,25,0,0,0,0,27,36,0,29,0,0,13/8/2021,1,2021,6566560
22/8/2021,2021,VIC,32,0,17,0,0,0,0,0,0,31,23,14,0,0,0,0,22,45,0,50,0,15,20/8/2021,1,2021,6566560
29/8/2021,2021,VIC,21,23,14,20,0,25,0,0,0,49,69,18,0,38,0,0,17,16,0,33,0,56,,,,
5/9/2021,2021,VIC,30,0,11,0,0,25,0,0,0,0,47,15,72,0,0,0,16,27,0,71,0,0,3/9/2021,1,2021,6566560
12/9/2021,2021,VIC,18,29,10,30,0,32,0,0,0,44,16,0,0,0,0,0,14,21,0,36,71,0,,,,
19/9/2021,2021,VIC,9,0,11,40,22,0,0,0,33,40,56,14,27,0,0,0,18,16,0,39,45,27,,,,
26/9/2021,2021,VIC,17,0,9,25,0,0,31,100,0,49,17,0,0,0,0,37,19,26,24,33,0,31,24/9/2021,3,2021,6566560
3/10/2021,2021,VIC,20,0,9,0,0,0,0,0,0,31,17,0,0,100,0,0,20,16,33,26,0,0,,,,
10/10/2021,2021,VIC,11,0,8,0,29,0,13,0,0,75,22,9,0,0,27,40,19,38,0,25,47,0,,,,
17/10/2021,2021,VIC,9,0,8,29,0,0,0,0,0,46,22,0,0,27,0,0,13,25,0,0,0,0,,,,
24/10/2021,2021,VIC,9,0,6,0,19,0,0,0,0,21,38,0,0,0,0,0,19,8,0,34,0,0,22/10/2021,3,2021,6566560
31/10/2021,2021,VIC,11,0,5,22,0,0,0,0,0,41,44,0,0,0,0,39,16,0,31,26,0,0,,,,
7/11/2021,2021,VIC,17,0,6,0,0,0,0,0,0,0,0,0,45,55,0,0,23,22,0,55,0,0,,,,
14/11/2021,2021,VIC,12,28,6,48,17,0,0,0,0,0,0,0,0,0,100,0,13,31,0,32,0,0,12/11/2021,3,2021,6566560
21/11/2021,2021,VIC,11,0,7,21,8,0,21,0,0,23,0,0,0,0,0,0,16,23,0,28,0,0,,,,
28/11/2021,2021,VIC,15,0,6,0,0,24,29,0,0,62,0,30,0,0,0,0,17,19,0,47,0,0,,,,
5/12/2021,2021,VIC,7,0,5,0,0,24,0,0,0,25,0,16,0,0,0,0,14,19,0,73,0,0,3/12/2021,2,2021,6566560
12/12/2021,2021,VIC,3,0,8,0,0,0,0,20,0,53,0,0,0,37,0,0,8,22,0,33,21,0,,,,
19/12/2021,2021,VIC,25,52,7,0,0,0,0,0,30,0,0,0,0,0,0,0,15,25,0,45,52,0,17/12/2021,12,2021,6566560
26/12/2021,2021,VIC,9,0,14,0,12,0,0,0,0,23,0,0,0,0,0,0,22,20,0,71,0,0,24/12/2021,11,2021,6566560
2/1/2022,2022,VIC,26,0,20,0,24,0,0,21,0,48,37,0,0,59,0,0,25,47,0,47,0,26,31/12/2021,1,2021,6566560
9/1/2022,2022,VIC,10,0,12,0,21,0,0,21,0,0,0,10,0,29,0,0,23,29,0,22,37,0,,,,
16/1/2022,2022,VIC,12,57,8,0,0,0,0,0,22,26,0,9,0,40,0,0,22,42,0,44,0,16,,,,
23/1/2022,2022,VIC,13,0,8,36,11,0,32,0,26,51,0,0,0,0,0,0,15,16,0,50,0,0,,,,
30/1/2022,2022,VIC,14,40,6,0,0,31,0,0,0,53,0,0,0,0,0,0,18,11,25,30,29,0,,,,
6/2/2022,2022,VIC,11,0,6,0,0,0,0,0,0,0,0,0,89,0,40,0,16,22,0,24,0,0,,,,
13/2/2022,2022,VIC,13,0,6,0,0,0,0,0,35,62,17,8,0,0,0,0,15,27,0,22,0,14,,,,
